id,pilot,planet,passenger,trip_completed,trip_requested,trip_started,trip_ended,price,pilot_rating,passenger_rating
2597,11,3,971,1,1514410065.0,1514410783.0,1514412010.0,568.0,5.0,5.0
2598,11,3,917,1,1513801468.0,1513801783.0,1513803119.0,600.0,3.0,5.0
2599,43,1,306,1,1509483499.0,1509484195.0,1509487504.0,1192.0,4.0,3.0
2600,47,6,185,1,1511469407.0,1511469475.0,1511470926.0,635.0,5.0,5.0
2601,71,3,658,1,1513357371.0,1513357958.0,1513361134.0,1915.0,5.0,5.0
2602,8,3,658,1,1513133607.0,1513133698.0,1513136057.0,907.0,5.0,5.0
2603,56,3,100,1,1512938327.0,1512939203.0,1512940094.0,467.0,3.0,5.0
2604,85,3,778,1,1507567153.0,1507567675.0,1507568881.0,670.0,5.0,5.0
2605,85,3,521,1,1514564290.0,1514564851.0,1514566491.0,839.0,4.0,4.0
2606,5,3,515,1,1511481403.0,1511482158.0,1511483716.0,667.0,5.0,5.0
2607,74,4,134,1,1510974884.0,1510975306.0,1510976575.0,580.0,5.0,5.0
2608,71,3,224,1,1507965297.0,1507965618.0,1507967901.0,884.0,5.0,2.0
2609,8,3,345,1,1513159548.0,1513159685.0,1513162243.0,1197.0,5.0,1.0
2610,25,3,100,1,1511492374.0,1511492510.0,1511494462.0,785.0,5.0,5.0
2611,8,3,150,1,1510859460.0,1510859577.0,1510860452.0,541.0,5.0,5.0
2612,38,2,993,0,1514701921.0,1514702098.0,1514705339.0,1172.0,5.0,2.0
2613,42,3,165,1,1507626564.0,1507627372.0,1507628798.0,970.0,5.0,5.0
2614,2,5,566,1,1503389139.0,1503389602.0,1503390634.0,602.0,5.0,5.0
2616,72,3,170,1,1511469526.0,1511470095.0,1511472100.0,801.0,5.0,4.0
2617,76,3,712,1,1502767074.0,1502767584.0,1502769992.0,922.0,1.0,5.0
2618,96,3,99,1,1505627723.0,1505628608.0,1505628985.0,313.0,4.0,5.0
2620,71,3,735,1,1512412341.0,1512412743.0,1512415971.0,1458.0,5.0,1.0
2621,78,2,531,1,1514354075.0,1514354268.0,1514354743.0,342.0,5.0,5.0
2623,29,3,105,1,1512991694.0,1512992481.0,1512992926.0,373.0,5.0,5.0
2624,11,3,557,1,1511712292.0,1511712642.0,1511715121.0,1166.0,3.0,5.0
2625,15,5,947,1,1513345802.0,1513346433.0,1513347958.0,794.0,5.0,5.0
2626,14,2,191,1,1512669191.0,1512669427.0,1512671989.0,1583.0,5.0,5.0
2627,6,3,526,1,1509949223.0,1509949407.0,1509949855.0,334.0,5.0,5.0
2629,11,3,555,1,1512213973.0,1512214818.0,1512217468.0,1233.0,5.0,4.0
2630,42,3,568,1,1507293302.0,1507293571.0,1507294976.0,747.0,5.0,5.0
2631,70,4,234,1,1513801167.0,1513801748.0,1513803956.0,862.0,5.0,5.0
2632,56,3,640,1,1514764587.0,1514764700.0,1514768097.0,1219.0,5.0,5.0
2633,13,5,942,1,1507065991.0,1507066833.0,1507067822.0,496.0,5.0,5.0
2634,25,3,651,1,1504810413.0,1504811175.0,1504812451.0,697.0,5.0,2.0
2635,7,5,979,1,1510386202.0,1510386277.0,1510387083.0,441.0,5.0,3.0
2636,51,4,596,1,1508825632.0,1508826270.0,1508829464.0,1158.0,5.0,5.0
2637,8,3,867,1,1503182579.0,1503183080.0,1503185174.0,828.0,5.0,5.0
2638,69,3,605,1,1504092491.0,1504093129.0,1504094762.0,836.0,5.0,5.0
2640,29,3,837,1,1512792308.0,1512792710.0,1512793351.0,392.0,1.0,5.0
2641,54,6,171,1,1513659580.0,1513660309.0,1513661687.0,613.0,5.0,5.0
2642,72,3,778,1,1511025852.0,1511026239.0,1511027761.0,1021.0,1.0,3.0
2643,57,3,677,1,1510324527.0,1510325150.0,1510326341.0,664.0,1.0,5.0
2644,60,1,957,1,1511966846.0,1511967245.0,1511970073.0,1302.0,5.0,1.0
2645,71,3,887,1,1510094779.0,1510095565.0,1510095958.0,317.0,5.0,4.0
2646,93,3,971,1,1499566541.0,1499566951.0,1499570131.0,1153.0,5.0,5.0
2648,47,6,454,1,1512096244.0,1512096672.0,1512097685.0,503.0,1.0,4.0
2649,22,5,601,1,1513186027.0,1513186845.0,1513187756.0,691.0,5.0,5.0
2650,96,3,193,1,1510932662.0,1510933192.0,1510934369.0,659.0,2.0,5.0
2651,13,5,725,1,1504910495.0,1504910776.0,1504911498.0,416.0,5.0,2.0
2652,42,3,812,1,1509132071.0,1509132596.0,1509135311.0,1258.0,5.0,5.0
2654,71,3,417,1,1508542192.0,1508542698.0,1508543494.0,438.0,5.0,4.0
2655,35,2,627,1,1511808862.0,1511809416.0,1511810346.0,562.0,4.0,4.0
2656,12,6,320,1,1513712413.0,1513713301.0,1513716536.0,1461.0,5.0,5.0
2657,15,5,646,1,1514649476.0,1514650319.0,1514652963.0,1231.0,2.0,5.0
2658,5,3,928,1,1511541599.0,1511542109.0,1511544299.0,1054.0,5.0,4.0
2659,57,3,354,1,1514362474.0,1514363220.0,1514366433.0,1453.0,5.0,5.0
2660,95,5,443,0,1514620731.0,1514621554.0,1514625096.0,1262.0,5.0,5.0
2661,7,5,108,1,1509723130.0,1509723321.0,1509724810.0,780.0,5.0,5.0
2662,70,4,836,1,1495895794.0,1495896367.0,1495899917.0,1584.0,5.0,5.0
2663,15,5,786,1,1513915720.0,1513915807.0,1513916948.0,542.0,2.0,5.0
2664,35,2,807,1,1512901929.0,1512902209.0,1512905137.0,1341.0,5.0,5.0
2665,22,5,220,1,1513098603.0,1513099285.0,1513100322.0,759.0,5.0,2.0
2666,8,3,224,1,1503608435.0,1503609003.0,1503611443.0,931.0,5.0,5.0
2667,56,3,354,0,1514727217.0,1514727603.0,1514729843.0,1073.0,3.0,5.0
2668,22,5,571,1,1503614587.0,1503614696.0,1503616453.0,727.0,5.0,3.0
2669,55,5,601,1,1513359762.0,1513360078.0,1513362778.0,1657.0,5.0,5.0
2671,14,2,241,1,1509925933.0,1509926034.0,1509928677.0,992.0,5.0,5.0
2672,47,6,391,1,1511515445.0,1511515815.0,1511519192.0,2023.0,5.0,5.0
2673,4,3,228,0,1512410297.0,1512410806.0,1512413678.0,1750.0,1.0,4.0
2674,35,2,386,1,1512933536.0,1512934156.0,1512934633.0,386.0,5.0,5.0
2675,51,4,362,1,1514608620.0,1514608884.0,1514612273.0,1216.0,5.0,3.0
2676,60,1,880,1,1508831261.0,1508831352.0,1508834111.0,1027.0,4.0,3.0
2677,96,3,425,1,1511151650.0,1511151847.0,1511152560.0,413.0,5.0,5.0
2678,60,1,418,1,1508500322.0,1508500623.0,1508501285.0,458.0,5.0,5.0
2679,29,3,103,1,1500490196.0,1500490308.0,1500491930.0,832.0,5.0,5.0
2680,46,3,999,0,1510655532.0,1510656216.0,1510657826.0,827.0,5.0,4.0
2681,71,3,140,1,1512287677.0,1512288325.0,1512289699.0,612.0,5.0,5.0
2682,4,3,931,1,1513670905.0,1513671187.0,1513673239.0,1000.0,5.0,5.0
2683,7,5,86,1,1498142589.0,1498143234.0,1498143644.0,359.0,5.0,5.0
2684,29,3,140,1,1510409119.0,1510409523.0,1510411795.0,1086.0,5.0,2.0
2685,11,3,579,1,1507829190.0,1507829884.0,1507832089.0,1390.0,5.0,5.0
2686,71,3,355,1,1508031898.0,1508032262.0,1508033162.0,469.0,5.0,4.0
2687,78,2,239,0,1503437290.0,1503437675.0,1503438513.0,451.0,5.0,3.0
2688,58,3,870,1,1513439568.0,1513439966.0,1513443467.0,1565.0,5.0,5.0
2690,47,6,298,1,1511661495.0,1511662265.0,1511663934.0,700.0,5.0,5.0
2691,14,2,265,1,1513821586.0,1513822455.0,1513825075.0,985.0,5.0,5.0
2692,57,3,831,1,1514660666.0,1514660904.0,1514663990.0,1403.0,5.0,5.0
2693,71,3,728,1,1505487736.0,1505488582.0,1505490233.0,843.0,5.0,5.0
2694,42,3,670,1,1514519148.0,1514519424.0,1514521894.0,940.0,5.0,5.0
2695,43,1,862,1,1512492273.0,1512492656.0,1512495835.0,1439.0,5.0,5.0
2696,96,3,930,1,1513492961.0,1513493849.0,1513497370.0,1256.0,5.0,5.0
2697,96,3,83,1,1509989139.0,1509989740.0,1509990713.0,725.0,5.0,5.0
2698,4,3,1,1,1509121147.0,1509121880.0,1509124262.0,1128.0,5.0,5.0
2699,69,3,478,1,1501257578.0,1501257919.0,1501260155.0,1072.0,4.0,5.0
2700,54,6,750,1,1510900806.0,1510901601.0,1510903294.0,707.0,5.0,5.0
2701,69,3,529,1,1498807138.0,1498807920.0,1498809751.0,749.0,5.0,2.0
2702,96,3,888,1,1513599195.0,1513600031.0,1513600476.0,373.0,5.0,5.0
2703,55,5,400,1,1512473944.0,1512474663.0,1512475641.0,581.0,5.0,2.0
2704,85,3,93,1,1512434365.0,1512434643.0,1512435011.0,310.0,5.0,5.0
2705,43,1,306,1,1498995034.0,1498995097.0,1498996820.0,871.0,2.0,5.0
2706,74,4,430,1,1509917656.0,1509918018.0,1509918677.0,397.0,2.0,5.0
2707,72,3,93,1,1512717527.0,1512718204.0,1512720218.0,804.0,4.0,5.0
2708,22,5,274,1,1511179297.0,1511179480.0,1511182613.0,1421.0,3.0,5.0
2709,60,1,317,1,1511534299.0,1511535102.0,1511536147.0,607.0,5.0,5.0
2710,12,6,36,1,1510075990.0,1510076650.0,1510077961.0,907.0,3.0,5.0
2711,93,3,100,1,1512819087.0,1512819789.0,1512820367.0,425.0,4.0,3.0
2712,12,6,407,1,1510807702.0,1510808017.0,1510808712.0,408.0,3.0,5.0
2714,35,2,705,1,1511834340.0,1511835094.0,1511836573.0,643.0,5.0,5.0
2715,2,5,172,1,1512635040.0,1512635286.0,1512637377.0,1015.0,5.0,5.0
2716,43,1,876,1,1514719079.0,1514719967.0,1514722465.0,1174.0,5.0,5.0
2717,8,3,83,1,1510386788.0,1510387591.0,1510388684.0,527.0,5.0,5.0
2718,1,2,163,1,1513992174.0,1513992641.0,1513996051.0,1222.0,5.0,5.0
2719,15,5,595,1,1511667489.0,1511667580.0,1511669926.0,903.0,1.0,2.0
2720,6,3,514,1,1510124285.0,1510125095.0,1510126757.0,698.0,4.0,5.0
2721,22,5,267,1,1513684400.0,1513684932.0,1513685787.0,533.0,5.0,2.0
2722,43,1,116,1,1497253585.0,1497253833.0,1497255110.0,583.0,5.0,4.0
2723,51,4,200,1,1513017136.0,1513017958.0,1513020599.0,1229.0,5.0,5.0
2724,78,2,873,1,1510064363.0,1510064424.0,1510067813.0,1521.0,5.0,5.0
2726,7,5,300,1,1504979116.0,1504979316.0,1504979956.0,545.0,5.0,5.0
2727,7,5,958,1,1506174841.0,1506175501.0,1506177143.0,840.0,5.0,1.0
2728,76,3,621,1,1506619134.0,1506619740.0,1506620905.0,829.0,4.0,4.0
2730,95,5,152,1,1514399858.0,1514400373.0,1514402526.0,1039.0,5.0,5.0
2731,95,5,497,1,1514587142.0,1514587871.0,1514591122.0,1175.0,4.0,5.0
2733,1,2,385,1,1513900981.0,1513901393.0,1513904616.0,1166.0,5.0,1.0
2734,93,3,639,1,1514012907.0,1514013118.0,1514016032.0,1074.0,2.0,5.0
2735,76,3,768,1,1506903014.0,1506903541.0,1506906689.0,1144.0,5.0,3.0
2736,47,6,419,1,1511002029.0,1511002140.0,1511003749.0,827.0,5.0,5.0
2737,11,3,28,1,1504378087.0,1504378456.0,1504380989.0,1187.0,5.0,5.0
2738,2,5,739,1,1512916860.0,1512917053.0,1512918146.0,626.0,3.0,1.0
2739,74,4,564,1,1506962721.0,1506963466.0,1506966312.0,1309.0,5.0,2.0
2740,35,2,495,1,1509680355.0,1509681238.0,1509684086.0,1054.0,5.0,1.0
2741,55,5,300,1,1508126314.0,1508126374.0,1508128599.0,867.0,5.0,5.0
2742,54,6,299,1,1508333498.0,1508334375.0,1508336620.0,1075.0,1.0,5.0
2743,85,3,381,1,1513931288.0,1513931734.0,1513932117.0,349.0,5.0,5.0
2744,25,3,944,1,1512728388.0,1512728786.0,1512730877.0,1015.0,3.0,4.0
2745,69,3,971,1,1514287216.0,1514287731.0,1514290882.0,1428.0,5.0,5.0
2746,22,5,916,1,1507045161.0,1507045554.0,1507048592.0,1384.0,5.0,1.0
2747,4,3,605,1,1500141590.0,1500141894.0,1500142593.0,577.0,2.0,5.0
2748,12,6,523,1,1512796029.0,1512796487.0,1512798748.0,878.0,5.0,5.0
2749,78,2,715,1,1509001395.0,1509001794.0,1509002735.0,482.0,3.0,5.0
2750,47,6,139,1,1514431183.0,1514431735.0,1514432897.0,548.0,3.0,5.0
2751,93,3,624,1,1506809663.0,1506809905.0,1506811327.0,626.0,5.0,5.0
2752,13,5,58,1,1506891268.0,1506891335.0,1506892208.0,461.0,5.0,5.0
2753,42,3,489,1,1493579116.0,1493579550.0,1493581782.0,1070.0,5.0,5.0
2754,4,3,800,1,1502028164.0,1502029043.0,1502030399.0,728.0,5.0,5.0
2755,72,3,768,1,1514520240.0,1514520604.0,1514522194.0,676.0,4.0,2.0
2756,54,6,55,1,1502606570.0,1502607172.0,1502609113.0,782.0,4.0,2.0
2757,65,5,58,1,1511488357.0,1511488579.0,1511491523.0,1083.0,5.0,5.0
2758,2,5,601,0,1513708697.0,1513709012.0,1513712052.0,1385.0,5.0,5.0
2759,60,1,402,1,1510137809.0,1510138450.0,1510140640.0,1054.0,5.0,5.0
2760,78,2,546,1,1501250470.0,1501250745.0,1501253748.0,1371.0,5.0,5.0
2761,96,3,688,1,1507679863.0,1507680651.0,1507682270.0,685.0,5.0,5.0
2762,2,5,821,1,1508865187.0,1508866068.0,1508866905.0,651.0,3.0,2.0
2763,93,3,649,1,1510699378.0,1510700090.0,1510702684.0,978.0,5.0,3.0
2764,57,3,483,1,1509595349.0,1509596146.0,1509597766.0,685.0,5.0,4.0
2765,54,6,532,1,1505529350.0,1505530230.0,1505530806.0,372.0,5.0,5.0
2766,43,1,408,0,1512491130.0,1512491794.0,1512492314.0,402.0,5.0,2.0
2767,76,3,100,1,1510009659.0,1510010338.0,1510013144.0,1041.0,5.0,5.0
2768,4,3,961,1,1513958550.0,1513959269.0,1513961293.0,989.0,5.0,5.0
2769,69,3,478,1,1500595422.0,1500596157.0,1500598814.0,997.0,3.0,5.0
2770,12,6,470,1,1514364351.0,1514364810.0,1514365122.0,321.0,5.0,3.0
2771,1,2,479,1,1514010077.0,1514010963.0,1514012413.0,634.0,5.0,4.0
2772,93,3,640,1,1501819650.0,1501820519.0,1501823780.0,1178.0,5.0,5.0
2773,4,3,417,1,1507737042.0,1507737219.0,1507737895.0,463.0,2.0,5.0
2774,72,3,569,1,1513797914.0,1513798062.0,1513798530.0,382.0,5.0,4.0
2775,29,3,887,1,1500085623.0,1500086494.0,1500088952.0,937.0,5.0,5.0
2776,69,3,500,1,1504831938.0,1504832003.0,1504834177.0,852.0,1.0,5.0
2777,74,4,610,0,1505776557.0,1505776617.0,1505778424.0,742.0,5.0,5.0
2778,56,3,398,1,1512664562.0,1512664672.0,1512667941.0,1474.0,4.0,4.0
2779,93,3,931,1,1514420141.0,1514420344.0,1514423161.0,1045.0,5.0,2.0
2780,8,3,624,1,1504205362.0,1504206244.0,1504207991.0,881.0,4.0,5.0
2781,57,3,429,0,1512880149.0,1512880656.0,1512882791.0,840.0,1.0,5.0
2782,58,3,483,1,1513224591.0,1513224823.0,1513225768.0,483.0,1.0,3.0
2783,25,3,851,1,1505250090.0,1505250704.0,1505253686.0,1094.0,5.0,5.0
2784,11,3,68,1,1513984616.0,1513985020.0,1513986692.0,701.0,5.0,1.0
2785,56,3,105,1,1514103907.0,1514104300.0,1514107863.0,1589.0,4.0,4.0
2786,65,5,748,1,1512479972.0,1512480784.0,1512481701.0,557.0,5.0,5.0
2787,22,5,779,1,1510755377.0,1510755707.0,1510756309.0,434.0,5.0,5.0
2788,58,3,235,1,1510254829.0,1510255434.0,1510256067.0,446.0,1.0,5.0
2789,43,1,681,1,1513238959.0,1513239794.0,1513241299.0,786.0,1.0,5.0
2790,58,3,560,1,1512371039.0,1512371487.0,1512374968.0,1244.0,3.0,5.0
2791,56,3,599,1,1512482825.0,1512483303.0,1512486210.0,1333.0,5.0,1.0
2792,85,3,503,1,1514089397.0,1514090296.0,1514093508.0,1163.0,4.0,5.0
2793,2,5,902,1,1502007080.0,1502007870.0,1502008658.0,507.0,3.0,5.0
2794,8,3,759,1,1501274019.0,1501274768.0,1501277677.0,1072.0,5.0,5.0
2795,47,6,384,1,1511083587.0,1511083797.0,1511086950.0,1902.0,4.0,5.0
2796,69,3,889,1,1514417693.0,1514418034.0,1514421177.0,1142.0,5.0,5.0
2797,5,3,381,1,1513689330.0,1513690192.0,1513693786.0,1601.0,5.0,5.0
2798,13,5,283,1,1511147332.0,1511147742.0,1511150301.0,967.0,5.0,3.0
2799,29,3,621,1,1508038431.0,1508038723.0,1508039754.0,509.0,2.0,5.0
2800,54,6,549,1,1510925389.0,1510925472.0,1510928671.0,1447.0,5.0,5.0
2801,46,3,949,1,1512253900.0,1512254622.0,1512255484.0,458.0,2.0,3.0
2802,47,6,171,1,1511179331.0,1511180176.0,1511183015.0,1307.0,5.0,5.0
2803,11,3,286,0,1510828201.0,1510828383.0,1510831110.0,1263.0,3.0,5.0
2805,6,3,599,0,1487455455.0,1487456127.0,1487456486.0,307.0,5.0,1.0
2806,46,3,560,1,1507021135.0,1507022009.0,1507024909.0,1330.0,5.0,5.0
2807,4,3,663,1,1507730848.0,1507731319.0,1507732584.0,693.0,5.0,5.0
2808,93,3,119,0,1507441641.0,1507442230.0,1507443276.0,513.0,5.0,5.0
2809,47,6,94,1,1514733818.0,1514734621.0,1514737933.0,1491.0,5.0,5.0
2810,78,2,495,1,1508061431.0,1508062171.0,1508065145.0,1805.0,5.0,5.0
2811,71,3,529,1,1510245356.0,1510245479.0,1510248536.0,1392.0,3.0,5.0
2812,7,5,686,1,1513909701.0,1513910322.0,1513911801.0,643.0,5.0,5.0
2813,56,3,252,0,1513749704.0,1513750192.0,1513752517.0,897.0,5.0,5.0
2814,96,3,609,1,1506226743.0,1506226904.0,1506227236.0,299.0,5.0,3.0
2815,43,1,306,1,1501077144.0,1501077249.0,1501078492.0,684.0,5.0,5.0
2816,12,6,470,1,1510171004.0,1510171902.0,1510172539.0,448.0,1.0,1.0
2817,78,2,829,1,1506397216.0,1506398058.0,1506399856.0,739.0,5.0,5.0
2818,69,3,6,1,1512952163.0,1512952304.0,1512954767.0,938.0,5.0,5.0
2819,58,3,503,1,1513999613.0,1514000212.0,1514002472.0,877.0,5.0,5.0
2820,4,3,729,1,1508213444.0,1508214086.0,1508216629.0,962.0,5.0,5.0
2821,7,5,80,1,1501032725.0,1501033473.0,1501037023.0,1264.0,2.0,5.0
2822,56,3,30,1,1513163081.0,1513163799.0,1513164881.0,621.0,5.0,5.0
2823,6,3,621,1,1497193851.0,1497194177.0,1497195742.0,810.0,5.0,5.0
2824,69,3,969,1,1505003030.0,1505003397.0,1505006684.0,1186.0,1.0,5.0
2825,42,3,142,1,1501248906.0,1501249077.0,1501251749.0,1242.0,5.0,5.0
2826,74,4,474,1,1514426937.0,1514427212.0,1514428005.0,437.0,5.0,5.0
2827,74,4,156,1,1503988611.0,1503989271.0,1503989892.0,386.0,5.0,5.0
2828,13,5,341,1,1506765784.0,1506766653.0,1506768581.0,951.0,5.0,5.0
2829,69,3,879,1,1510752888.0,1510753404.0,1510756871.0,1552.0,5.0,2.0
2830,29,3,507,1,1514441976.0,1514442273.0,1514442781.0,352.0,5.0,5.0
2831,38,2,997,1,1512967345.0,1512968021.0,1512970959.0,1081.0,5.0,1.0
2832,35,2,146,1,1514361040.0,1514361155.0,1514364500.0,1203.0,5.0,5.0
2833,55,5,956,1,1510393525.0,1510393894.0,1510396363.0,1533.0,5.0,5.0
2834,56,3,78,1,1512573817.0,1512574265.0,1512575435.0,656.0,5.0,5.0
2835,47,6,470,1,1512170164.0,1512170585.0,1512172491.0,771.0,3.0,3.0
2836,51,4,596,1,1506886373.0,1506886793.0,1506887372.0,425.0,5.0,5.0
2837,96,3,333,1,1498641759.0,1498642216.0,1498643725.0,1014.0,5.0,3.0
2838,29,3,459,0,1504462147.0,1504462868.0,1504465476.0,1217.0,5.0,5.0
2839,57,3,992,1,1513832412.0,1513832875.0,1513835710.0,1050.0,3.0,5.0
2840,60,1,865,1,1505935945.0,1505936025.0,1505938074.0,999.0,5.0,3.0
2841,78,2,975,1,1506989471.0,1506990088.0,1506992356.0,880.0,5.0,5.0
2842,85,3,347,1,1512021913.0,1512022303.0,1512024155.0,755.0,5.0,5.0
2843,72,3,56,1,1511987847.0,1511988299.0,1511988997.0,409.0,5.0,5.0
2844,22,5,916,1,1514696558.0,1514697213.0,1514700073.0,1057.0,2.0,5.0
2845,65,5,9,1,1514015002.0,1514015640.0,1514017860.0,865.0,4.0,5.0
2846,78,2,241,1,1513080116.0,1513080790.0,1513082882.0,1015.0,5.0,4.0
2847,57,3,271,1,1509001805.0,1509002081.0,1509005273.0,1157.0,5.0,5.0
2848,96,3,475,1,1511206724.0,1511207037.0,1511208944.0,943.0,5.0,5.0
2849,65,5,786,1,1512525342.0,1512526110.0,1512527938.0,748.0,3.0,3.0
2850,56,3,360,1,1513731868.0,1513732011.0,1513734853.0,1052.0,5.0,5.0
2851,22,5,718,1,1513384265.0,1513384833.0,1513386458.0,687.0,5.0,5.0
2852,5,3,294,1,1511754449.0,1511755002.0,1511755586.0,375.0,5.0,5.0
2853,72,3,151,1,1511389833.0,1511390381.0,1511390682.0,290.0,5.0,5.0
2854,43,1,656,1,1511104325.0,1511104945.0,1511107078.0,1031.0,3.0,5.0
2855,22,5,946,1,1496203899.0,1496204229.0,1496206640.0,923.0,5.0,5.0
2856,60,1,991,1,1511075591.0,1511075901.0,1511078098.0,859.0,4.0,5.0
2857,70,4,159,1,1509732319.0,1509732510.0,1509733217.0,475.0,5.0,5.0
2858,6,3,228,1,1503808178.0,1503808330.0,1503811014.0,1005.0,5.0,4.0
2859,11,3,688,1,1506700032.0,1506700453.0,1506702460.0,982.0,5.0,4.0
2860,85,3,637,1,1498764685.0,1498765304.0,1498767665.0,1120.0,5.0,5.0
2861,46,3,565,0,1514506924.0,1514507701.0,1514510090.0,916.0,1.0,5.0
2862,72,3,944,1,1510413280.0,1510413573.0,1510414174.0,434.0,5.0,5.0
2863,25,3,883,1,1514501218.0,1514501447.0,1514505046.0,1279.0,5.0,5.0
2864,1,2,950,1,1514065862.0,1514066529.0,1514067590.0,518.0,1.0,5.0
2865,60,1,743,1,1509306576.0,1509307219.0,1509310740.0,1573.0,4.0,5.0
2866,12,6,918,1,1513910074.0,1513910222.0,1513912706.0,945.0,5.0,5.0
2867,58,3,513,1,1511965828.0,1511966597.0,1511967519.0,559.0,5.0,1.0
2869,7,5,912,1,1509907725.0,1509908405.0,1509908964.0,418.0,4.0,5.0
2870,7,5,790,1,1513855218.0,1513855701.0,1513857505.0,903.0,4.0,5.0
2871,7,5,80,0,1501929944.0,1501930518.0,1501932746.0,1068.0,5.0,5.0
2872,71,3,819,1,1508968893.0,1508969530.0,1508971579.0,814.0,5.0,5.0
2873,25,3,397,1,1513553478.0,1513554100.0,1513557586.0,1245.0,5.0,2.0
2874,70,4,79,1,1512495573.0,1512496379.0,1512499160.0,1701.0,5.0,1.0
2875,76,3,734,1,1514093889.0,1514094250.0,1514094964.0,414.0,5.0,5.0
2876,14,2,490,1,1510503921.0,1510504541.0,1510505433.0,547.0,5.0,5.0
2877,14,2,114,1,1511421866.0,1511422580.0,1511424277.0,709.0,5.0,5.0
2878,14,2,34,1,1509341019.0,1509341515.0,1509344535.0,1105.0,4.0,3.0
2879,58,3,853,1,1513556668.0,1513557150.0,1513558670.0,655.0,5.0,1.0
2880,35,2,869,1,1513857196.0,1513857472.0,1513858595.0,637.0,5.0,5.0
2881,8,3,360,1,1502359896.0,1502360755.0,1502363551.0,1290.0,2.0,5.0
2882,38,2,410,1,1513431163.0,1513431581.0,1513434764.0,1441.0,5.0,3.0
2883,74,4,463,1,1514097501.0,1514098027.0,1514098907.0,463.0,3.0,5.0
2884,55,5,698,1,1509435321.0,1509435538.0,1509438266.0,1018.0,3.0,5.0
2885,38,2,146,1,1514193195.0,1514193755.0,1514196574.0,1722.0,5.0,5.0
2886,1,2,439,1,1514404435.0,1514404515.0,1514407680.0,1434.0,5.0,5.0
2887,47,6,227,1,1512626310.0,1512627119.0,1512629259.0,841.0,4.0,5.0
2888,43,1,408,1,1511801902.0,1511802745.0,1511803714.0,577.0,1.0,2.0
2889,78,2,77,1,1513729958.0,1513730085.0,1513731922.0,751.0,5.0,5.0
2890,4,3,621,1,1512633055.0,1512633447.0,1512635330.0,764.0,5.0,5.0
2891,42,3,776,1,1513687514.0,1513687752.0,1513691083.0,1499.0,4.0,5.0
2892,78,2,261,1,1503000513.0,1503000619.0,1503002137.0,655.0,5.0,4.0
2893,57,3,888,1,1513412918.0,1513413715.0,1513414928.0,673.0,5.0,5.0
2894,22,5,718,0,1512773774.0,1512774316.0,1512777600.0,1185.0,5.0,5.0
2895,4,3,541,0,1512822913.0,1512823640.0,1512825909.0,1084.0,5.0,5.0
2896,1,2,715,1,1514378176.0,1514378293.0,1514379752.0,769.0,5.0,5.0
2898,47,6,449,0,1513546029.0,1513546634.0,1513549213.0,973.0,5.0,5.0
2899,65,5,122,1,1496214994.0,1496215688.0,1496217012.0,597.0,5.0,1.0
2900,74,4,446,1,1514287327.0,1514287550.0,1514289795.0,1075.0,2.0,5.0
2901,25,3,15,1,1503195324.0,1503196072.0,1503196478.0,321.0,5.0,5.0
2902,69,3,27,1,1511726720.0,1511727415.0,1511728951.0,660.0,5.0,1.0
2903,95,5,396,1,1514651646.0,1514652261.0,1514653090.0,523.0,5.0,3.0
2904,95,5,912,1,1514754215.0,1514754467.0,1514754769.0,290.0,5.0,5.0
2905,15,5,12,1,1511679635.0,1511680145.0,1511682892.0,1024.0,5.0,5.0
2906,7,5,325,1,1511501868.0,1511502421.0,1511504867.0,933.0,5.0,3.0
2907,85,3,167,1,1514747515.0,1514747954.0,1514750530.0,1204.0,5.0,2.0
2908,42,3,345,1,1505698458.0,1505698527.0,1505701423.0,1068.0,2.0,5.0
2909,69,3,835,1,1512458317.0,1512458622.0,1512461763.0,1142.0,5.0,2.0
2910,96,3,81,1,1505354675.0,1505355317.0,1505357005.0,706.0,5.0,5.0
2911,60,1,520,1,1511908395.0,1511909074.0,1511912484.0,1222.0,5.0,5.0
2912,78,2,166,1,1510070750.0,1510071357.0,1510072708.0,726.0,5.0,5.0
2913,69,3,170,0,1504560838.0,1504561633.0,1504562788.0,546.0,5.0,5.0
2914,69,3,10,1,1513393619.0,1513394236.0,1513395550.0,594.0,5.0,5.0
2915,95,5,247,1,1514674897.0,1514675087.0,1514677510.0,926.0,5.0,5.0
2916,35,2,915,1,1513636653.0,1513637441.0,1513640338.0,1069.0,5.0,5.0
2917,8,3,228,1,1503896384.0,1503897173.0,1503898579.0,621.0,5.0,5.0
2918,22,5,942,1,1502905747.0,1502905834.0,1502908758.0,1778.0,4.0,5.0
2919,22,5,877,1,1509092332.0,1509092771.0,1509095882.0,1413.0,5.0,5.0
2920,8,3,742,1,1499650423.0,1499651116.0,1499654049.0,1079.0,4.0,2.0
2921,72,3,489,1,1511467557.0,1511467856.0,1511468189.0,299.0,4.0,5.0
2922,4,3,304,1,1509703663.0,1509704356.0,1509706160.0,903.0,5.0,5.0
2924,12,6,843,1,1513981740.0,1513982362.0,1513983777.0,624.0,2.0,4.0
2925,5,3,13,1,1512887203.0,1512887325.0,1512889465.0,841.0,5.0,5.0
2926,54,6,907,1,1512876552.0,1512876778.0,1512879866.0,1126.0,5.0,5.0
2927,2,5,952,1,1514265499.0,1514266297.0,1514266974.0,403.0,5.0,5.0
